Genome_ID,sample_latitude,sample_longitude
MarMAG_113444,36.5263,25.4867
MarMAG_113361,36.5263,25.4867
MarMAG_113442,36.5263,25.4867
MarMAG_113451,36.5263,25.4867
MarMAG_113420,36.5263,25.4867
MarMAG_113245,36.5263,25.4867
MarMAG_113410,36.5263,25.4867
MarMAG_113339,36.5263,25.4867
MarMAG_000246,36.5263,25.4867
MarMAG_113349,36.5263,25.4867
MarMAG_113427,36.5263,25.4867
MarMAG_113447,36.5263,25.4867
MarMAG_113396,36.5263,25.4867
MarMAG_113369,36.5263,25.4867
MarMAG_113408,36.5263,25.4867
MarMAG_113334,36.5263,25.4867
MarMAG_000248,36.5263,25.4867
MarMAG_113418,36.5263,25.4867
MarMAG_113311,36.5263,25.4867
MarMAG_113328,36.5263,25.4867
MarMAG_113247,36.5263,25.4867
MarMAG_113415,36.5263,25.4867
MarMAG_113363,36.5263,25.4867
MarMAG_113423,36.5263,25.4867
MarMAG_113326,36.5263,25.4867
MarMAG_113391,36.5263,25.4867
MarMAG_113375,36.5263,25.4867
MarMAG_113264,36.5263,25.4867
MarMAG_113438,36.5263,25.4867
MarMAG_113307,36.5263,25.4867
MarMAG_113234,36.5263,25.4867
MarMAG_113403,36.5263,25.4867
MarMAG_113393,36.5263,25.4867
MarMAG_113278,36.5263,25.4867
MarMAG_113285,36.5263,25.4867
MarMAG_113236,36.5263,25.4867
MarMAG_113252,36.5263,25.4867
MarMAG_113249,36.5263,25.4867
MarMAG_113254,36.5263,25.4867
MarMAG_113316,36.5263,25.4867
MarMAG_113377,36.5263,25.4867
MarMAG_113432,36.5263,25.4867
MarMAG_113257,36.5263,25.4867
MarMAG_000251,36.5275,25.4871
MarMAG_094554,36.5275,25.4871
MarMAG_113456,36.5275,25.4871
MarMAG_001279,36.5275,25.4871
MarMAG_113496,36.5275,25.4871
MarMAG_094576,36.5275,25.4871
MarMAG_042525,36.5275,25.4871
MarMAG_113526,36.5275,25.4871
MarMAG_113522,36.5275,25.4871
MarMAG_113518,36.5275,25.4871
MarMAG_021390,36.5275,25.4871
MarMAG_094523,36.5275,25.4871
MarMAG_113533,36.5275,25.4871
MarMAG_113529,36.5275,25.4871
MarMAG_113513,36.5275,25.4871
MarMAG_000254,36.5275,25.4871
MarMAG_061556,36.5275,25.4871
MarMAG_107209,36.5275,25.4871
MarMAG_107445,36.5275,25.4871
MarMAG_094653,36.5275,25.4871
MarMAG_081664,36.5275,25.4871
MarMAG_113460,36.5275,25.4871
MarMAG_094572,36.5275,25.4871
MarMAG_006801,2.405,-13.602
MarMAG_001409,2.405,-13.602
MarMAG_094722,2.405,-13.602
MarMAG_094786,2.405,-13.602
MarMAG_074933,2.405,-13.602
MarMAG_094695,2.405,-13.602
MarMAG_094665,2.405,-13.602
MarMAG_094801,2.405,-13.602
MarMAG_005457,2.405,-13.602
MarMAG_000256,2.405,-13.602
MarMAG_112949,10.847,-65.114
MarMAG_114053,10.847,-65.114
MarMAG_100220,10.847,-65.114
MarMAG_112951,10.847,-65.114
MarMAG_104798,10.847,-65.114
MarMAG_104785,10.847,-65.114
MarMAG_112956,10.847,-65.114
MarMAG_104790,10.847,-65.114
MarMAG_104801,10.847,-65.114
MarMAG_029703,10.847,-65.114
MarMAG_104804,10.847,-65.114
MarMAG_095571,-15.59,-75.37
MarMAG_001494,-15.59,-75.37
MarMAG_000258,-16.21,-76.63
MarMAG_029306,-16.21,-76.63
MarMAG_015915,-16.21,-76.63
MarMAG_001881,-16.21,-76.63
MarMAG_022809,-16.21,-76.63
MarMAG_104671,-16.21,-76.63
MarMAG_059042,-16.21,-76.63
MarMAG_000260,-16.21,-76.63
MarMAG_095572,-16.21,-76.63
MarMAG_016570,-16.21,-76.63
MarMAG_001495,-16.21,-76.63
MarMAG_104741,-16.21,-76.63
MarMAG_112100,-14.509,-76.201
MarMAG_001882,-14.509,-76.201
MarMAG_095573,-14.509,-76.201
MarMAG_128480,NA,NA
MarMAG_134291,NA,NA
MarMAG_116447,NA,NA
MarMAG_128172,NA,NA
MarMAG_129787,NA,NA
MarMAG_005293,NA,NA
MarMAG_070167,NA,NA
MarMAG_075868,NA,NA
MarMAG_095223,NA,NA
MarMAG_095184,NA,NA
MarMAG_071514,NA,NA
MarMAG_095217,NA,NA
MarMAG_104273,NA,NA
MarMAG_005190,NA,NA
MarMAG_071430,NA,NA
MarMAG_095174,NA,NA
MarMAG_128968,NA,NA
MarMAG_132144,NA,NA
MarMAG_129788,NA,NA
MarMAG_099730,NA,NA
MarMAG_098848,NA,NA
MarMAG_099970,NA,NA
MarMAG_029970,NA,NA
MarMAG_099613,NA,NA
MarMAG_129820,NA,NA
MarMAG_030200,NA,NA
MarMAG_099731,NA,NA
MarMAG_098740,NA,NA
MarMAG_099692,NA,NA
MarMAG_098849,NA,NA
MarMAG_099971,NA,NA
MarMAG_007565,NA,NA
MarMAG_099543,NA,NA
MarMAG_007566,NA,NA
MarMAG_071325,NA,NA
MarMAG_095076,NA,NA
MarMAG_095071,NA,NA
MarMAG_095078,NA,NA
MarMAG_095074,NA,NA
MarMAG_095224,NA,NA
MarMAG_095175,NA,NA
MarMAG_133906,NA,NA
MarMAG_129789,NA,NA
MarMAG_075960,NA,NA
MarMAG_000261,NA,NA
MarMAG_095126,NA,NA
MarMAG_129633,NA,NA
MarMAG_104126,NA,NA
MarMAG_000262,NA,NA
MarMAG_075928,NA,NA
MarMAG_073047,NA,NA
MarMAG_000263,NA,NA
MarMAG_104118,NA,NA
MarMAG_104168,NA,NA
MarMAG_029971,NA,NA
MarMAG_000264,NA,NA
MarMAG_095134,NA,NA
MarMAG_127802,NA,NA
MarMAG_109948,NA,NA
MarMAG_070706,NA,NA
MarMAG_000266,NA,NA
MarMAG_095082,NA,NA
MarMAG_128358,NA,NA
MarMAG_008141,NA,NA
MarMAG_111436,NA,NA
MarMAG_097414,NA,NA
MarMAG_085071,NA,NA
MarMAG_127319,NA,NA
MarMAG_095121,NA,NA
MarMAG_009201,NA,NA
MarMAG_072133,NA,NA
MarMAG_085222,NA,NA
MarMAG_095107,NA,NA
MarMAG_000277,NA,NA
MarMAG_095131,NA,NA
MarMAG_075929,NA,NA
MarMAG_095140,NA,NA
MarMAG_095135,NA,NA
MarMAG_104169,NA,NA
MarMAG_129833,NA,NA
MarMAG_000278,NA,NA
MarMAG_129664,NA,NA
MarMAG_129790,NA,NA
MarMAG_095128,NA,NA
MarMAG_094555,36.5275,25.4914
MarMAG_113497,36.5275,25.4914
MarMAG_113527,36.5275,25.4914
MarMAG_113606,36.5275,25.4914
MarMAG_113551,36.5275,25.4914
MarMAG_113578,36.5275,25.4914
MarMAG_113486,36.5275,25.4914
MarMAG_113575,36.5275,25.4914
MarMAG_113568,36.5275,25.4914
MarMAG_113566,36.5275,25.4914
MarMAG_113598,36.5275,25.4914
MarMAG_113547,36.5275,25.4914
MarMAG_113563,36.5275,25.4914
MarMAG_094643,36.5275,25.4914
MarMAG_113560,36.5275,25.4914
MarMAG_113572,36.5275,25.4914
MarMAG_113556,36.5275,25.4914
MarMAG_000280,36.5275,25.4914
MarMAG_001280,36.5275,25.4914
MarMAG_113601,36.5275,25.4914
MarMAG_075575,56.103,10.458
MarMAG_113089,56.103,10.458
MarMAG_113101,56.103,10.458
MarMAG_113063,56.103,10.458
MarMAG_000282,56.103,10.458
MarMAG_113072,56.103,10.458
MarMAG_113040,56.103,10.458
MarMAG_011118,56.103,10.458
MarMAG_075234,56.103,10.458
MarMAG_113027,56.103,10.458
MarMAG_075614,56.103,10.458
MarMAG_113049,56.103,10.458
MarMAG_023086,10,-145
MarMAG_027674,10,-145
MarMAG_115411,10,-145
MarMAG_028436,10,-145
MarMAG_033093,10,-145
MarMAG_115360,10,-145
MarMAG_031728,10,-145
MarMAG_115397,10,-145
MarMAG_115417,10,-145
MarMAG_034727,10,-145
MarMAG_035766,10,-145
MarMAG_053715,10,-145
MarMAG_019639,10,-145
MarMAG_006802,10,-145
MarMAG_115469,8.7051,-86.4906
MarMAG_063809,8.7051,-86.4906
MarMAG_000283,8.7051,-86.4906
MarMAG_115716,8.7051,-86.4906
MarMAG_115443,8.7051,-86.4906
MarMAG_115541,8.7051,-86.4906
MarMAG_031513,8.7051,-86.4906
MarMAG_031787,8.7051,-86.4906
MarMAG_022060,8.7051,-86.4906
MarMAG_000292,8.7051,-86.4906
MarMAG_027216,8.7051,-86.4906
MarMAG_024506,8.7051,-86.4906
MarMAG_088685,8.7051,-86.4906
MarMAG_121550,8.7051,-86.4906
MarMAG_027229,8.7051,-86.4906
MarMAG_115470,2.0416,-97.0511
MarMAG_115717,2.0416,-97.0511
MarMAG_031788,2.0416,-97.0511
MarMAG_115729,2.0416,-97.0511
MarMAG_115737,2.0416,-97.0511
MarMAG_115718,9.5025,-92.3286
MarMAG_115483,9.5025,-92.3286
MarMAG_115519,9.5025,-92.3286
MarMAG_115444,9.5025,-92.3286
MarMAG_027675,9.5025,-92.3286
MarMAG_115516,9.5025,-92.3286
MarMAG_031789,9.5025,-92.3286
MarMAG_000293,9.5025,-92.3286
MarMAG_115504,9.5025,-92.3286
MarMAG_022061,9.5025,-92.3286
MarMAG_000689,9.5025,-92.3286
MarMAG_023531,9.5025,-92.3286
MarMAG_088686,9.5025,-92.3286
MarMAG_000285,9.5025,-92.3286
MarMAG_115560,10,-145
MarMAG_033349,10,-145
MarMAG_032807,10,-145
MarMAG_115576,10,-145
MarMAG_023654,10,-145
MarMAG_042591,10,-145
MarMAG_026619,10,-145
MarMAG_101737,10,-145
MarMAG_101704,10,-145
MarMAG_003273,10,-145
MarMAG_102687,10,-145
MarMAG_101348,10,-145
MarMAG_102131,10,-145
MarMAG_115562,10,-145
MarMAG_033318,10,-145
MarMAG_115702,10,-145
MarMAG_032216,10,-145
MarMAG_102181,10,-145
MarMAG_003347,10,-145
MarMAG_047991,10,-145
MarMAG_020029,26.049,-17.4585
MarMAG_118289,26.049,-17.4585
MarMAG_118291,26.049,-17.4585
MarMAG_001410,26.049,-17.4585
MarMAG_095574,26.049,-17.4585
MarMAG_020270,26.049,-17.4585
MarMAG_000289,26.049,-17.4585
MarMAG_056027,26.049,-17.4585
MarMAG_118286,34.876,-13.1352
MarMAG_118240,34.876,-13.1352
MarMAG_118327,34.876,-13.1352
MarMAG_092722,34.876,-13.1352
MarMAG_001411,34.876,-13.1352
MarMAG_118235,34.876,-13.1352
MarMAG_118282,34.876,-13.1352
MarMAG_118237,34.876,-13.1352
MarMAG_115730,0.8736,-97.0511
MarMAG_115719,0.8736,-97.0511
MarMAG_118382,0.8736,-97.0511
MarMAG_085567,0.8736,-97.0511
MarMAG_115542,0.8736,-97.0511
MarMAG_000294,0.8736,-97.0511
MarMAG_115738,0.8736,-97.0511
MarMAG_069865,NA,NA
MarMAG_110227,NA,NA
MarMAG_109746,NA,NA
MarMAG_000295,NA,NA
MarMAG_097415,NA,NA
MarMAG_109949,NA,NA
MarMAG_070055,NA,NA
MarMAG_127632,NA,NA
MarMAG_062983,NA,NA
MarMAG_000296,NA,NA
MarMAG_000297,NA,NA
MarMAG_115004,NA,NA
MarMAG_000299,NA,NA
MarMAG_111207,NA,NA
MarMAG_000300,NA,NA
MarMAG_052235,NA,NA
MarMAG_000302,27.0151,-111.3798
MarMAG_118695,27.0151,-111.3798
MarMAG_000305,27.0151,-111.3798
MarMAG_118712,27.0151,-111.3798
MarMAG_118685,27.0151,-111.3798
MarMAG_119159,27.0151,-111.3798
MarMAG_000307,27.0151,-111.3798
MarMAG_118785,27.0151,-111.3798
MarMAG_118738,27.0151,-111.3798
MarMAG_118764,27.0151,-111.3798
MarMAG_118744,27.0151,-111.3798
MarMAG_118771,27.0151,-111.3798
MarMAG_119011,27.0183,-111.3802
MarMAG_119021,27.0183,-111.3802
MarMAG_000310,27.0183,-111.3802
MarMAG_126176,27.0183,-111.3802
MarMAG_116868,27.0183,-111.3802
MarMAG_118887,27.0183,-111.3802
MarMAG_118955,27.0183,-111.3802
MarMAG_118937,27.0183,-111.3802
MarMAG_116883,27.0183,-111.3802
MarMAG_116797,27.0183,-111.3802
MarMAG_118901,27.0183,-111.3802
MarMAG_116733,27.0183,-111.3802
MarMAG_125742,27.0183,-111.3802
MarMAG_118917,27.0183,-111.3802
MarMAG_119318,27.0183,-111.3802
MarMAG_116503,27.0183,-111.3802
MarMAG_118776,27.0183,-111.3802
MarMAG_116621,27.0183,-111.3802
MarMAG_118972,27.0183,-111.3802
MarMAG_116629,27.0183,-111.3802
MarMAG_118894,27.0183,-111.3802
MarMAG_116979,27.0183,-111.3802
MarMAG_116642,27.0183,-111.3802
MarMAG_118875,27.0183,-111.3802
MarMAG_117005,27.0183,-111.3802
MarMAG_118998,27.0183,-111.3802
MarMAG_116939,27.0183,-111.3802
MarMAG_117090,27.0183,-111.3802
MarMAG_118931,27.0183,-111.3802
MarMAG_125257,27.0183,-111.3802
MarMAG_118924,27.0183,-111.3802
MarMAG_118869,27.0183,-111.3802
MarMAG_118856,27.0183,-111.3802
MarMAG_118968,27.0183,-111.3802
MarMAG_115988,NA,NA
MarMAG_115989,NA,NA
MarMAG_115990,NA,NA
MarMAG_025413,NA,NA
MarMAG_000311,NA,NA
MarMAG_134665,NA,NA
MarMAG_134658,NA,NA
MarMAG_115991,NA,NA
MarMAG_110120,63.43,10.43
MarMAG_071000,63.43,10.43
MarMAG_070942,63.43,10.43
MarMAG_119136,27.0154,-111.3798
MarMAG_125182,27.0154,-111.3798
MarMAG_116970,27.0154,-111.3798
MarMAG_119143,27.0154,-111.3798
MarMAG_126015,27.0154,-111.3798
MarMAG_125509,27.0154,-111.3798
MarMAG_076249,27.0154,-111.3798
MarMAG_119319,27.0154,-111.3798
MarMAG_000315,27.0154,-111.3798
MarMAG_119212,27.0154,-111.3798
MarMAG_119229,27.0154,-111.3798
MarMAG_119191,27.0154,-111.3798
MarMAG_119183,27.0154,-111.3798
MarMAG_119176,27.0154,-111.3798
MarMAG_119356,27.0154,-111.3798
MarMAG_119237,27.0154,-111.3798
MarMAG_094973,27.0154,-111.3798
MarMAG_119179,27.0154,-111.3798
MarMAG_119167,27.0154,-111.3798
MarMAG_119209,27.0154,-111.3798
MarMAG_119217,27.0154,-111.3798
MarMAG_125258,27.0154,-111.3798
MarMAG_116798,27.0154,-111.3798
MarMAG_119434,27.0154,-111.3798
MarMAG_000316,27.0154,-111.3798
MarMAG_119457,27.0154,-111.3798
MarMAG_119438,27.0154,-111.3798
MarMAG_119454,27.0154,-111.3798
MarMAG_126232,27.0154,-111.3798
MarMAG_119440,27.0154,-111.3798
MarMAG_126248,27.0154,-111.3798
MarMAG_126177,27.0154,-111.3798
MarMAG_126225,27.0154,-111.3798
MarMAG_118613,27.0154,-111.3798
MarMAG_119349,27.0154,-111.3798
MarMAG_119364,27.0154,-111.3798
MarMAG_126200,27.0154,-111.3798
MarMAG_119320,27.0154,-111.3798
MarMAG_119262,27.0154,-111.3798
MarMAG_119246,27.0154,-111.3798
MarMAG_119357,27.0154,-111.3798
MarMAG_119410,27.0154,-111.3798
MarMAG_119345,27.0154,-111.3798
MarMAG_119347,27.0154,-111.3798
MarMAG_119230,27.0154,-111.3798
MarMAG_119293,27.0154,-111.3798
MarMAG_119192,27.0154,-111.3798
MarMAG_094974,27.0154,-111.3798
MarMAG_126093,27.0154,-111.3798
MarMAG_119402,27.0154,-111.3798
MarMAG_094990,27.0154,-111.3798
MarMAG_126237,27.0154,-111.3798
MarMAG_116659,27.0154,-111.3798
MarMAG_125835,27.0154,-111.3798
MarMAG_119268,27.0154,-111.3798
MarMAG_000959,27.0154,-111.3798
MarMAG_119302,27.0154,-111.3798
MarMAG_119280,27.0154,-111.3798
MarMAG_119251,27.0154,-111.3798
MarMAG_119361,27.0154,-111.3798
MarMAG_118619,27.0151,-111.3798
MarMAG_118503,27.0151,-111.3798
MarMAG_118611,27.0151,-111.3798
MarMAG_000317,27.0151,-111.3798
MarMAG_094975,27.0151,-111.3798
MarMAG_116630,27.0151,-111.3798
MarMAG_116919,27.0151,-111.3798
MarMAG_118651,27.0151,-111.3798
MarMAG_094894,27.0151,-111.3798
MarMAG_118634,27.0151,-111.3798
MarMAG_094912,27.0151,-111.3798
MarMAG_118656,27.0151,-111.3798
MarMAG_119012,27.0151,-111.3798
MarMAG_118587,27.0151,-111.3798
MarMAG_118580,27.0151,-111.3798
MarMAG_126226,27.0151,-111.3798
MarMAG_118529,27.0151,-111.3798
MarMAG_116799,27.0151,-111.3798
MarMAG_118542,27.0151,-111.3798
MarMAG_118700,27.0151,-111.3798
MarMAG_119321,27.0151,-111.3798
MarMAG_116631,27.0151,-111.3798
MarMAG_118511,27.0151,-111.3798
MarMAG_116704,27.0151,-111.3798
MarMAG_094976,27.0151,-111.3798
MarMAG_118487,27.0151,-111.3798
MarMAG_119455,27.0151,-111.3798
MarMAG_094934,27.0151,-111.3798
MarMAG_094895,27.0151,-111.3798
MarMAG_119468,27.0151,-111.3798
MarMAG_118547,27.0151,-111.3798
MarMAG_094913,27.0151,-111.3798
MarMAG_119503,27.0151,-111.3798
MarMAG_070943,63.43,10.43
MarMAG_070944,63.43,10.43
MarMAG_000320,47.5233,125.0078
MarMAG_110985,47.5233,125.0078
MarMAG_110990,47.5233,125.0078
MarMAG_125148,27.0078,-111.4071
MarMAG_116705,27.0078,-111.4071
MarMAG_126215,27.0078,-111.4071
MarMAG_117029,27.0078,-111.4071
MarMAG_094977,27.0078,-111.4071
MarMAG_126178,27.0078,-111.4071
MarMAG_117091,27.0078,-111.4071
MarMAG_116588,27.0078,-111.4071
MarMAG_118561,27.0078,-111.4071
MarMAG_094991,27.0078,-111.4071
MarMAG_118870,27.0078,-111.4071
MarMAG_094935,27.0078,-111.4071
MarMAG_125311,27.0078,-111.4071
MarMAG_118635,27.0078,-111.4071
MarMAG_000325,27.0078,-111.4071
MarMAG_094850,27.0078,-111.4071
MarMAG_118888,27.0078,-111.4071
MarMAG_125117,27.0078,-111.4071
MarMAG_117079,27.0078,-111.4071
MarMAG_094925,27.0078,-111.4071
MarMAG_094918,27.0078,-111.4071
MarMAG_119160,27.0078,-111.4071
MarMAG_116800,27.0078,-111.4071
MarMAG_116557,27.0078,-111.4071
MarMAG_000326,27.0078,-111.4071
MarMAG_125906,27.0078,-111.4071
MarMAG_125719,27.0078,-111.4071
MarMAG_125705,27.0078,-111.4071
MarMAG_125625,27.0078,-111.4071
MarMAG_094818,27.0078,-111.4071
MarMAG_125650,27.0078,-111.4071
MarMAG_000328,27.0078,-111.4071
MarMAG_116784,27.0078,-111.4071
MarMAG_125829,27.0078,-111.4071
MarMAG_125667,27.0078,-111.4071
MarMAG_094824,27.0078,-111.4071
MarMAG_125510,27.0078,-111.4071
MarMAG_094829,27.0078,-111.4071
MarMAG_000954,27.0078,-111.4071
MarMAG_125149,27.0078,-111.4071
MarMAG_125273,27.0078,-111.4071
MarMAG_094841,27.0078,-111.4071
MarMAG_094839,27.0078,-111.4071
MarMAG_118636,27.0078,-111.4071
MarMAG_119161,27.0078,-111.4071
MarMAG_125561,27.0078,-111.4071
MarMAG_094813,27.0078,-111.4071
MarMAG_125768,27.0078,-111.4071
MarMAG_062984,NA,NA
MarMAG_127633,NA,NA
MarMAG_127320,NA,NA
MarMAG_110228,NA,NA
MarMAG_134026,31.972,-81.028
MarMAG_000380,31.972,-81.028
MarMAG_131751,31.972,-81.028
MarMAG_128785,31.972,-81.028
MarMAG_087236,31.972,-81.028
MarMAG_123205,31.972,-81.028
MarMAG_124032,31.972,-81.028
MarMAG_132449,31.972,-81.028
MarMAG_132010,31.972,-81.028
MarMAG_134292,31.972,-81.028
MarMAG_124326,31.972,-81.028
MarMAG_123876,31.972,-81.028
MarMAG_124987,31.972,-81.028
MarMAG_127096,31.972,-81.028
MarMAG_124526,31.972,-81.028
MarMAG_124609,31.972,-81.028
MarMAG_132766,31.972,-81.028
MarMAG_129091,31.972,-81.028
MarMAG_134248,31.972,-81.028
MarMAG_131248,31.972,-81.028
MarMAG_104264,31.972,-81.028
MarMAG_127321,31.972,-81.028
MarMAG_075791,31.972,-81.028
MarMAG_123017,31.972,-81.028
MarMAG_134027,31.972,-81.028
MarMAG_123065,31.972,-81.028
MarMAG_132033,31.972,-81.028
MarMAG_123231,31.972,-81.028
MarMAG_123655,31.972,-81.028
MarMAG_132450,31.972,-81.028
MarMAG_124033,31.972,-81.028
MarMAG_000381,31.972,-81.028
MarMAG_123206,31.972,-81.028
MarMAG_132477,31.972,-81.028
MarMAG_128786,31.972,-81.028
MarMAG_000382,31.972,-81.028
MarMAG_133589,31.972,-81.028
MarMAG_123018,31.972,-81.028
MarMAG_123207,31.972,-81.028
MarMAG_087237,31.972,-81.028
MarMAG_132451,31.972,-81.028
MarMAG_132594,31.972,-81.028
MarMAG_123549,31.972,-81.028
MarMAG_124988,31.972,-81.028
MarMAG_123656,31.972,-81.028
MarMAG_132574,31.972,-81.028
MarMAG_123602,31.972,-81.028
MarMAG_133677,31.972,-81.028
MarMAG_132565,31.972,-81.028
MarMAG_007186,31.972,-81.028
MarMAG_133590,31.972,-81.028
MarMAG_133985,31.972,-81.028
MarMAG_087238,31.972,-81.028
MarMAG_133544,31.972,-81.028
MarMAG_132595,31.972,-81.028
MarMAG_134028,31.972,-81.028
MarMAG_123657,31.972,-81.028
MarMAG_123603,31.972,-81.028
MarMAG_124989,31.972,-81.028
MarMAG_007187,31.972,-81.028
MarMAG_132566,31.972,-81.028
MarMAG_133986,31.972,-81.028
MarMAG_133545,31.972,-81.028
MarMAG_132478,31.972,-81.028
MarMAG_087239,31.972,-81.028
MarMAG_132596,31.972,-81.028
MarMAG_133678,31.972,-81.028
MarMAG_123261,31.972,-81.028
MarMAG_000445,31.972,-81.028
MarMAG_134052,31.972,-81.028
MarMAG_134029,31.972,-81.028
MarMAG_123658,31.972,-81.028
MarMAG_134108,31.972,-81.028
MarMAG_123604,31.972,-81.028
MarMAG_134061,31.972,-81.028
MarMAG_124990,31.972,-81.028
MarMAG_132073,31.972,-81.028
MarMAG_007188,31.972,-81.028
MarMAG_029972,31.972,-81.028
MarMAG_133987,31.972,-81.028
MarMAG_087240,31.972,-81.028
MarMAG_133420,31.972,-81.028
MarMAG_132597,31.972,-81.028
MarMAG_123262,31.972,-81.028
MarMAG_123659,31.972,-81.028
MarMAG_133679,31.972,-81.028
MarMAG_134109,31.972,-81.028
MarMAG_123605,31.972,-81.028
MarMAG_000383,31.972,-81.028
MarMAG_007189,31.972,-81.028
MarMAG_134030,31.972,-81.028
MarMAG_132567,31.972,-81.028
MarMAG_131652,31.972,-81.028
MarMAG_134062,31.972,-81.028
MarMAG_087241,31.972,-81.028
MarMAG_133988,31.972,-81.028
MarMAG_123149,31.972,-81.028
MarMAG_124034,31.972,-81.028
MarMAG_123263,31.972,-81.028
MarMAG_134031,31.972,-81.028
MarMAG_132165,31.972,-81.028
MarMAG_131752,31.972,-81.028
MarMAG_076040,31.972,-81.028
MarMAG_000384,31.972,-81.028
MarMAG_128787,31.972,-81.028
MarMAG_133591,31.972,-81.028
MarMAG_132074,31.972,-81.028
MarMAG_123019,31.972,-81.028
MarMAG_087242,31.972,-81.028
MarMAG_132034,31.972,-81.028
MarMAG_124035,31.972,-81.028
MarMAG_123208,31.972,-81.028
MarMAG_132011,31.972,-81.028
MarMAG_133421,31.972,-81.028
MarMAG_123623,31.972,-81.028
MarMAG_133680,31.972,-81.028
MarMAG_000446,31.972,-81.028
MarMAG_134063,31.972,-81.028
MarMAG_123660,31.972,-81.028
MarMAG_134032,31.972,-81.028
MarMAG_123606,31.972,-81.028
MarMAG_000385,31.972,-81.028
MarMAG_131653,31.972,-81.028
MarMAG_123509,31.972,-81.028
MarMAG_133989,31.972,-81.028
MarMAG_087243,31.972,-81.028
MarMAG_134293,31.972,-81.028
MarMAG_123877,31.972,-81.028
MarMAG_132767,31.972,-81.028
MarMAG_124610,31.972,-81.028
MarMAG_124991,31.972,-81.028
MarMAG_124527,31.972,-81.028
MarMAG_129092,31.972,-81.028
MarMAG_134249,31.972,-81.028
MarMAG_098360,31.972,-81.028
MarMAG_134224,31.972,-81.028
MarMAG_127322,31.972,-81.028
MarMAG_104265,31.972,-81.028
MarMAG_134183,31.972,-81.028
MarMAG_123066,31.972,-81.028
MarMAG_128788,31.972,-81.028
MarMAG_131753,31.972,-81.028
MarMAG_132166,31.972,-81.028
MarMAG_087244,31.972,-81.028
MarMAG_132035,31.972,-81.028
MarMAG_131497,31.972,-81.028
MarMAG_123335,31.972,-81.028
MarMAG_124992,31.972,-81.028
MarMAG_001038,31.972,-81.028
MarMAG_131754,31.972,-81.028
MarMAG_000386,31.972,-81.028
MarMAG_129093,31.972,-81.028
MarMAG_131699,31.972,-81.028
MarMAG_132598,31.972,-81.028
MarMAG_000447,31.972,-81.028
MarMAG_133681,31.972,-81.028
MarMAG_123264,31.972,-81.028
MarMAG_134064,31.972,-81.028
MarMAG_123584,31.972,-81.028
MarMAG_134033,31.972,-81.028
MarMAG_123494,31.972,-81.028
MarMAG_132387,31.972,-81.028
MarMAG_134110,31.972,-81.028
MarMAG_124993,31.972,-81.028
MarMAG_123607,31.972,-81.028
MarMAG_123661,31.972,-81.028
MarMAG_124064,31.972,-81.028
MarMAG_133592,31.972,-81.028
MarMAG_132575,31.972,-81.028
MarMAG_132479,31.972,-81.028
MarMAG_133990,31.972,-81.028
MarMAG_123510,31.972,-81.028
MarMAG_000387,31.972,-81.028
MarMAG_007190,31.972,-81.028
MarMAG_087245,31.972,-81.028
MarMAG_132599,31.972,-81.028
MarMAG_133682,31.972,-81.028
MarMAG_000448,31.972,-81.028
MarMAG_123662,31.972,-81.028
MarMAG_123608,31.972,-81.028
MarMAG_132568,31.972,-81.028
MarMAG_007191,31.972,-81.028
MarMAG_133546,31.972,-81.028
MarMAG_124994,31.972,-81.028
MarMAG_133991,31.972,-81.028
MarMAG_087246,31.972,-81.028
MarMAG_132998,31.972,-81.028
MarMAG_133524,31.972,-81.028
MarMAG_123265,31.972,-81.028
MarMAG_133683,31.972,-81.028
MarMAG_134034,31.972,-81.028
MarMAG_128789,31.972,-81.028
MarMAG_000388,31.972,-81.028
MarMAG_131755,31.972,-81.028
MarMAG_076041,31.972,-81.028
MarMAG_123020,31.972,-81.028
MarMAG_087247,31.972,-81.028
MarMAG_123209,31.972,-81.028
MarMAG_132036,31.972,-81.028
MarMAG_123663,31.972,-81.028
MarMAG_132012,31.972,-81.028
MarMAG_132452,31.972,-81.028
MarMAG_000449,31.972,-81.028
MarMAG_134035,31.972,-81.028
MarMAG_134053,31.972,-81.028
MarMAG_132075,31.972,-81.028
MarMAG_131756,31.972,-81.028
MarMAG_128790,31.972,-81.028
MarMAG_000389,31.972,-81.028
MarMAG_087248,31.972,-81.028
MarMAG_123210,31.972,-81.028
MarMAG_132480,31.972,-81.028
MarMAG_132037,31.972,-81.028
MarMAG_124036,31.972,-81.028
MarMAG_123232,31.972,-81.028
MarMAG_132013,31.972,-81.028
MarMAG_122981,31.972,-81.028
MarMAG_009639,31.972,-81.028
MarMAG_131249,31.972,-81.028
MarMAG_000390,31.972,-81.028
MarMAG_001039,31.972,-81.028
MarMAG_123708,31.972,-81.028
MarMAG_000391,31.972,-81.028
MarMAG_009640,31.972,-81.028
MarMAG_132690,31.972,-81.028
MarMAG_131250,31.972,-81.028
MarMAG_134184,31.972,-81.028
MarMAG_131757,31.972,-81.028
MarMAG_131558,31.972,-81.028
MarMAG_076149,31.972,-81.028
MarMAG_124071,31.972,-81.028
MarMAG_070673,31.972,-81.028
MarMAG_098361,31.972,-81.028
MarMAG_124528,31.972,-81.028
MarMAG_132691,31.972,-81.028
MarMAG_124651,31.972,-81.028
MarMAG_123709,31.972,-81.028
